track_id,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
16zol4GvHyTER5irYODUk0,0.001927710843373494,0.28977577513142366,0.8358324998996475,0.00015015015015015014,0.1588662365070229,0.8452696571235387,0.040961049957663004,0.6654119064199807,0.385
6ac5gUfGTckpdGQCyWsdh2,0.9357429718875503,0.21038515180774592,0.07986118236436636,0.5685685685685685,0.08172023466925166,0.6039928115158093,0.022967823878069435,0.379025427716399,0.0487
09Yz6koF1Y15n1012t1UX6,0.03323293172690763,0.8197618281300288,0.7377324083762663,0.013413413413413415,0.12352448173841041,0.8213732851728617,0.20088907705334463,0.5062440006775705,0.787
3dzEZARDL4ZwICMKVta7Xn,0.004297188755020081,0.7382255122840896,0.7727681553489024,0.11411411411411412,0.0631405693051811,0.8631163146563229,0.07218458933107536,0.48339952193634605,0.17
39Z1G5384UgGa5vmW6WyxC,0.9688755020080322,0.47752387082931014,0.8048008382953127,9.569569569569571e-05,0.901043086647885,0.7566057543460081,0.8306519898391196,0.3491229225875665,0.185
4jqa6EVFnjnnzP1Ud5Kmkx,0.7178714859437751,0.7832850552515824,0.2242084598916274,0.0,0.12958306827017257,0.7624419494315049,0.015241320914479252,0.5442914682577027,0.657
3KnLHwhRhJGuQM822JVSoI,0.3835341365461848,0.6041197296427421,0.49748728627818956,0.04824824824824825,0.18512011147799218,0.7628334015408978,0.10245554614733278,0.590657996273362,0.55
5i0n3xtjuVFLp646joI9XS,0.02991967871485944,0.9356292243321531,0.6106026979327007,0.0,0.08697100966344551,0.825483532321489,0.3162574089754446,0.49736500348195967,0.868
0xcNCh68MRPmaY9c8m5SuH,0.0711847389558233,0.5504774165862031,0.7157099388506092,0.0,0.06546302747568991,0.8729026173911497,0.02307366638441998,0.5535986523874951,0.831
6vjWim6xU6tPjA42GxSp1U,0.02168674698795181,0.6996030468833815,0.6696629571151446,0.012512512512512515,0.1376611836458554,0.7835269835056315,0.019792548687552917,0.3511368127834974,0.106
2w7G8KNE2lKD0bitsvhoyi,0.6626506024096386,0.634159424954404,0.41440251488593804,0.0,0.8808477982086779,0.5700788242202097,0.9809483488569011,0.27245863996536857,0.524
2n3uYpguVyFKj1txkUyDXg,0.16767068273092373,0.5064907198798412,0.6436364022211862,5.785785785785786e-06,0.3487019478355699,0.7997544527677444,0.020427603725656225,0.3112919011499877,0.664
26h3quLOSrdc1AvJGPjqUr,0.9417670682730923,0.5215105675356722,0.3393259142302891,1.1211211211211212e-05,0.3446628901477285,0.7817298624579634,0.015135478408128698,0.3792606952626527,0.367
5gQbAyvNJMGoyAGOcwXI6x,0.1757028112449799,0.804741980474198,0.5945863564594955,0.05915915915915916,0.31336019306695745,0.7920143769683814,0.007726502963590176,0.46915642468615315,0.83
0fJH378O6bjtlXaznTzu0L,0.8032128514056226,0.6159210385151807,0.6606537650364667,0.0,0.1285733038482122,0.8003238376541343,0.003704487722269261,0.3142233347763076,0.614
1UsXMQwIzCKSk6oIdRE5Jc,0.3504016064257028,0.39920609376676314,0.27325850565331805,0.03843843843843844,0.10231942887724292,0.7604491023291401,0.006879762912785772,0.37540230750409365,0.112
3GPzpZlnHgUfBPkuEtQymR,0.9668674698795181,0.20609376676322277,0.2572421641801129,0.11111111111111112,0.11140730867488613,0.6631020800341632,0.023602878916172736,0.2315973725320434,0.115
5JqCmd41S3PZ2AS6GuHqcR,0.00501004016064257,0.9463576869434609,0.642635380879111,0.0,0.03335251885735058,0.7876728172096582,0.032070279424216766,0.49090926201276097,0.967
27rABo3vAhwpnnqmTO9fMM,0.1214859437751004,0.6620534277438043,0.5315220119087505,0.0,0.18915916916583358,0.8098788277788652,0.03111769686706181,0.4684647381001674,0.17
49hK8RTciFjSL8QQSl8IY4,0.0030421686746987956,0.47323248578478694,0.8448416919783254,0.0,0.3487019478355699,0.8415152755289053,0.026672311600338693,0.34627147992697294,0.469
34zHUd57FDbb1NPCQ6ceFH,0.14558232931726908,0.8755498337088294,0.39137902401820573,3.7037037037037037e-05,0.14170024133369682,0.6644009893062401,0.02116850127011008,0.41994786471175016,0.982
2ypYip1195wsLtBUObdCik,0.13453815261044177,0.8079605192575904,0.4404290697798964,2.9829829829829833e-05,0.09040420869811071,0.7955730325083183,0.19877222692633362,0.5277709811597749,0.706
1lhFEWOnEuaoukpa22BTU2,0.9528112449799196,0.19214676536852265,0.11709917628956824,0.8548548548548549,0.1144366019407672,0.5076777993274142,0.010055038103302286,0.18735295778359148,0.071
2s0f9qk6C7XsivqH7UEQIK,0.9909638554216867,0.3037227765261238,0.13411653910484866,0.906906906906907,0.08707198610564154,0.6395793669151795,0.010690093141405593,0.23841072067154764,0.198
5Hz6aGrZZizNBoJ6kE6Rqi,0.3473895582329317,0.7103315094946893,0.7397344510604169,0.010210210210210211,0.04890289095554007,0.8341488585612356,0.020850973751058426,0.39883966046187724,0.603
63Fr7DWb720YiiTTlaxbZ7,0.003062248995983936,0.5000536423130565,0.9609601676590624,1.4014014014014014e-06,0.2941746690497107,0.8705361114570915,0.05069856054191363,0.4083727014360732,0.675
0zaajTUqLVXF7n8gBG0ndN,4.598393574297189e-06,0.268318849908808,0.9789785518164182,3.813813813813814e-05,0.04607555057405108,0.8209106599526699,0.10457239627434377,0.5321893056784175,0.81
42Kv1RoTAm09FeytxiuZIB,0.00025100401606425706,0.2554446947752386,0.8838815243192629,0.023423423423423427,0.1285733038482122,0.8640415650967065,0.02370872142252329,0.20752479719937514,0.118
3EiQKzwDSRuLvoWHZv8Rfr,0.03423694779116466,0.5322390301469799,0.733728323007965,0.0,0.16391505861682465,0.8149854984786749,0.3533022861981372,0.4413901488773033,0.281
6xyiHZgrmXw7sMyYXbXjPV,0.0004959839357429719,0.4056431713335478,0.9509499542383092,0.0,0.31033089980107637,0.8645397768722977,0.08869602032176123,0.6145564736218027,0.457
7aJUDR4y5tVWYH1higXJIH,0.1566265060240964,0.4785967170904408,0.6146067833010019,8.8988988988989e-05,0.6001332889036987,0.7398800733083042,0.00783234546994073,0.3682031205887335,0.493
0L3di3gB5KlamEABLJK8KK,0.9477911646586346,0.7307155884561741,0.3082942526259542,0.0,0.12251471731645006,0.80452305119126,0.020850973751058426,0.4451261975118104,0.531
2F4JaV4P4zajoAiUkHD36b,0.428714859437751,0.46357686943460996,0.5064964783568675,0.08628628628628629,0.11140730867488613,0.7509830785929077,0.16384419983065202,0.30654890741751517,0.431
34vq540jPfrXKt2aogxib9,0.004056224899598394,0.6470335800879734,0.8068028809794634,0.008708708708708709,0.06132299334565246,0.8534011850322949,0.0025402201524132063,0.3275300671924112,0.75
7J6bnDDitOwfelaJNixHhL,0.0015863453815261046,0.7296427421950433,0.7377324083762663,0.0,0.2729696161885432,0.8671909752495508,0.22840812870448773,0.48788372136793967,0.5
3DVGgr2lBX9flRj895xSMp,0.07319277108433736,0.6910202767943352,0.7397344510604169,0.0003333333333333334,0.07152161400745205,0.8168893791925411,0.007303132938187976,0.42171707665957725,0.687
6JfrV3NDc9eCUPM3osbwOc,0.5080321285140562,0.7296427421950433,0.2592442068642636,0.13513513513513514,0.0804075409207032,0.5970712264906319,0.42421676545300596,0.5586521992810224,0.42
2Cg6FXKNsP1JV4Nzoz2six,0.1,0.3326896255766548,0.49648626493611425,0.0,0.6728363272848444,0.7725663244426256,0.01418289585097375,0.21498748376653928,0.197
1rS3g0pYnbnwTtj3A4OvXP,0.2359437751004016,0.4474841755176482,0.7317262803238144,0.005365365365365366,0.21541304413680287,0.8340598921727371,0.019475021168501264,0.4925420187837609,0.0876
2euauaTvztPp2Ae6rCeTri,0.9397590361445785,0.037656903765690364,0.023904089342356005,0.902902902902903,0.17199317399250752,0.3736588316933862,0.028154106689246408,0.17367450264440723,0.0541
3FUWD1PXnb6wxRpxqEp1zc,0.1827309236947791,0.8401459070915136,0.1931767982872925,0.0,0.16492482303878503,0.7343463639437021,0.050169348010160875,0.3275441832451864,0.204
2Z7CfiLTIg5rcF3kWsgBGi,0.37650602409638556,0.448557021778779,0.7957916462166348,0.0,0.30932113537911604,0.8443266134054555,0.06371718882303133,0.30650185390826445,0.412
1qteA4p8vKkpMkIKBmMvrl,0.7088353413654619,0.2543718485141079,0.6526455942998641,0.8238238238238238,0.10736825098704471,0.8380099998220673,0.014606265876375951,0.21469104665825975,0.212
6SKThyaFX1OQKL4CmOmvO6,0.3674698795180723,0.47108679326252545,0.4694586887000806,0.0,0.12453424616037079,0.8156082631981638,0.01375952582557155,0.5056087783026858,0.259
0S3N4451MamSezHlJP2iZU,0.9236947791164659,0.04001716554017809,0.03411450703152426,0.953953953953954,0.2699403229226621,0.4587462856532802,0.01883996613039797,0.2554864391786339,0.0288
1k8aOPSd54EREmgEGhCMtP,0.4879518072289157,0.6953116618388584,0.4404290697798964,0.0,0.10433895772116364,0.8541662959733813,0.0033869602032176108,0.26175396661082984,0.453
13YXIfk31BKLqdOPcEoho3,0.8925702811244981,0.3037227765261238,0.3863739173078291,0.905905905905906,0.2446962123736532,0.6347218021031655,0.01651143099068586,0.5721000922248781,0.234
2rtDHB2fSisS34D0ArWg06,0.09387550200803213,0.2747559274755927,0.8538508840570033,0.1691691691691692,0.15785647208506254,0.8299674383018096,0.015876375952582553,0.4214865144642488,0.579
3MJov5mT64K42o1Rffhblq,0.31626506024096385,0.5386761077137646,0.4664556246738547,0.0039039039039039042,0.08444659860854462,0.812939271543211,0.014817950889077058,0.40857032617492606,0.623
1E3O49ta4DCQKk5edq4RCo,0.8042168674698796,0.536530415191503,0.24723195075935975,0.0,0.17098340957054717,0.7132613298695754,0.009102455546147331,0.37277672168790343,0.276
778dD4v6b3gjH863Vo7nkp,0.714859437751004,0.41744448020598646,0.6906844052987262,0.0,0.9525410721678631,0.6940445899539154,0.940728196443692,0.26100111046281826,0.298
5Y1F5SHJmgfaieBeqfVWvd,0.5632530120481929,0.7940135178628902,0.5235138411721479,0.0,0.20834469318308035,0.758705361114571,0.023920406435224383,0.2989309442698237,0.653
5G54EXkOheyrrT3CDM07Mm,0.12349397590361447,0.3444909344490934,0.3183044660467074,0.896896896896897,0.08444659860854462,0.7807156456290814,0.013653683319220997,0.430657243417214,0.0382
3ChhALyr8REPYB1d8i02S8,0.9989959839357431,0.419590172728248,0.00825812576571876,0.887887887887888,0.3335554815061646,0.4386398818526361,0.033763759525825575,0.34894411925241375,0.54
4uRbiSR27SdMbl2DYV1YTa,0.6415662650602411,0.6792189679218966,0.4184066002542393,0.0,0.13160259711409328,0.7905375349193076,0.4168077900084674,0.3303956259057801,0.584
0mcjp7typ1CcpSiycHZT2E,0.9598393574297189,0.13743160605085292,0.0599408576570675,0.872872872872873,0.11645613078468792,0.44381772566324446,0.021803556308213373,0.2226948485818072,0.0393
42CFeI68D2wyXtJN7dqyF4,0.0008925702811244981,0.24042484711940776,0.9849846798688702,0.0001871871871871872,0.22853998162228747,0.8640415650967065,0.300381033022862,0.5129914739041237,0.249
1jCdXQ7whHvxWvMzBiU9sW,0.051706827309236945,0.6073382684261345,0.9529519969224599,0.0,0.10837801540900507,0.8474404370029003,0.25804403048264185,0.49211853720050447,0.39
1HqwkyAAb8gLZlOAhUo6Kh,0.00038654618473895583,0.9077352215427529,0.6476404875894876,6.296296296296296e-05,0.10231942887724292,0.7623529830430064,0.0821337849280271,0.5297472285483051,0.817
6CAEUmlr6iQeJRqgJXkouf,0.2359437751004016,0.321961162965347,0.5565475454606336,0.0,0.09525107792352043,0.8011779149837193,0.011960203217612195,0.5534951346671434,0.191
0CKzjK51YsIhBsD8NMFyvV,0.4668674698795181,0.6309408861710116,0.4524413258848002,0.14414414414414414,0.09929013561136185,0.7856087969964948,0.03810330228619814,0.5159370235832188,0.272
4RpkSzYe5rNbKioFcqtAPD,0.9779116465863454,0.10310052569466795,0.04592655886801303,0.7107107107107108,0.105348722143124,0.48411949965303114,0.02243861134631668,0.34070975513353785,0.0402
20UdW4qyeOmKa9YaOcv9WX,0.001716867469879518,0.7124772020169509,0.9259244206864263,0.05455455455455456,0.5425767168519584,0.8763011334317895,0.18395427603725656,0.38387193916922324,0.37
1HXpDKleNbmMKgo2c3UOJn,0.03333333333333333,0.6405965025211887,0.5265169051983739,0.0,0.12756353942625184,0.7983131972740699,0.42421676545300596,0.4217876569234533,0.384
2L8v9XGq0NpHQBQBNCRID8,0.6385542168674699,0.7178414333226047,0.3753626825450006,0.0,0.08050851736289921,0.7857867297734916,0.012066045723962741,0.3598417119948806,0.762
6eYqvu9hPLkKQL0YgHXKFV,0.15060240963855423,0.5021993348353181,0.39137902401820573,0.0005415415415415416,0.0982803711894015,0.7169089517980107,0.006562235393734125,0.4708362349664038,0.27
3lbdnHpHHd2EsiLOq1dN03,0.8604417670682731,0.5408218002360262,0.7016956400615547,0.0,0.42847333717043806,0.6699346986708422,0.959779847586791,0.24286668799759084,0.423
1GEHYX94u6gMcacs49ADK4,0.7781124497991968,0.5215105675356722,0.8928907163979408,0.0,0.7011097310997343,0.7662141243038381,0.9798899237933956,0.3062242382036853,0.171
7j0XGTEsYy8M3n5yU8KL3Q,0.0037851405622489963,0.795086364124021,0.7657610059543752,0.0007887887887887889,0.09010127937152261,0.803508834362378,0.050486875529212535,0.3231070373228435,0.626
5ZvK2j6sPgiEImPnfV9gVa,0.1757028112449799,0.6631262740049351,0.7777732620592791,0.007037037037037038,0.2901356113618692,0.8497713563815591,0.017993226079593562,0.3512215091001487,0.507
3nmpt6D8VQ85pkOl6eMhQo,0.06094377510040161,0.5000536423130565,0.8948927590820914,0.6246246246246246,0.22753021720032712,0.8183128414085159,0.006244707874682471,0.5192637066872448,0.842
2FAmmtadUxJVOSqr6vxREa,0.07028112449799198,0.7596824375067052,0.6996935973774041,0.0,0.0668766976664344,0.7994163804914504,0.004339542760372565,0.3765927612881369,0.633
7bYKMJI4z6mApjLhv4hOBM,0.1997991967871486,0.8079605192575904,0.6496425302736382,7.667667667667668e-05,0.16290529419486433,0.7715699008914433,0.07260795935647757,0.20705426210686786,0.59
6IiA0iOiyieRdkb2OMyTJc,0.7871485943775101,0.04291385044523119,0.22721152391785338,0.8428428428428429,0.119485424050569,0.6581021690005516,0.015664690939881452,0.15345560971937286,0.0675
1CLmFKW99S8eJrebO3GB04,0.8965863453815262,0.5622787254586417,0.40038821609688363,0.5765765765765766,0.15280764997526075,0.7778865144748315,0.007303132938187976,0.38561291901149986,0.433
1gJA27xiMdENwoAVN7kMlo,0.6957831325301205,0.7189142795837355,0.5265169051983739,0.0,0.10736825098704471,0.8211597658404655,0.01651143099068586,0.35152265155935325,0.681
1gUakci7HwPcImtp0i79N3,0.14759036144578314,0.5579873404141186,0.5575485668027088,0.0,0.20228610665131821,0.8107151118307504,0.09716342082980527,0.42159003218460034,0.177
5cqsE9IslmBVMRZXzYqMin,0.29417670682730923,0.5429674927582876,0.7257201522713624,0.0005255255255255255,0.35476053436733207,0.8201099624561841,0.010055038103302286,0.3415284861945004,0.677
5MjUkhqCpr5uZ39xZmLZxe,0.7048192771084337,0.4871794871794871,0.40239025878103424,0.00014014014014014013,0.10130966445528257,0.7430828632942474,0.2082980524978832,0.24919538499181268,0.503
1LN4l0mSF8smwbmpIEw50W,0.5873493975903614,0.9763973822551226,0.3663534904663227,0.0,0.050417537588480596,0.7086884575007563,0.09610499576629976,0.37487060284956053,0.964
3uNEUuL8U3RqHVyhiuD6DY,0.9769076305220884,0.7371526660229588,0.34933612765104227,0.015515515515515516,0.09929013561136185,0.7690788420134873,0.017252328535139715,0.2919858463044174,0.734
7Lzn4u1V6HqtsbnBe0o69O,0.9919678714859438,0.005793369810106211,0.021001127450337578,0.9139139139139141,0.060717134692476235,0.4047792743901355,0.024237933954276036,0.1303523366772694,0.0339
1IQrS6ioO9tCtevYzRHPLr,0.012349397590361447,0.6663448127883274,0.7157099388506092,0.00014514514514514515,0.15482717881918148,0.7971566342235904,0.009949195596951739,0.40755867572603566,0.902
1Un4ZEzm64ncrnhxBCizXE,0.5170682730923695,0.5890998819869112,0.8148110517160658,0.0,0.21137398644896144,0.8098966210565649,0.20406435224386116,0.47836479644651897,0.84
5DuCKh4EQGiHo3vQ9RE1XS,0.3132530120481928,0.7618281300289668,0.37135859717669933,0.04344344344344345,0.0719255197762362,0.6778705005249017,0.01143099068585944,0.30411153563832793,0.598
6p4mASLulKdpNFLxQhs0ff,0.3995983935742972,0.5601330329363801,0.5595506094868594,0.00020620620620620623,0.07273333131380447,0.8028148965320903,0.010901778154106687,0.5721989045943047,0.328
6k9usWtGTXrKNazCmHJQB5,0.029819277108433736,0.6051925759038729,0.8168130944002164,0.094994994994995,0.31739925075479886,0.8442910268500561,0.019792548687552917,0.25711919594963384,0.72
1TDiJ89UnLFICb9WzmeGNX,0.19076305220883535,0.6427421950434502,0.3243105940991593,0.6306306306306307,0.11241707309684648,0.7137951282005659,0.11198137171888232,0.238104872861418,0.11
5PpbET7T64pTPhWB3Nsh7f,0.13554216867469882,0.8133247505632442,0.8108069663477646,0.009549549549549551,0.5355083658982359,0.8294336399708191,0.059801016088060974,0.4028627355028138,0.612
2Zxili8AmCuqiomg9HzTgH,0.20381526104417674,0.4850337946572255,0.276261569679544,0.0,0.14170024133369682,0.7482251205494564,0.008361558001693477,0.37326607818411095,0.138
3EYevgARwnn5hgKWor63Pe,0.8192771084337349,0.6277223473876193,0.2702554416270921,0.0,0.06354447507396523,0.718812832511877,0.3183742591024556,0.6310299072104798,0.795
